tool	Projection of integer hull 1.0	Projection of integer hull 1.0	Projection of integer hull 1.0	Projection of integer hull 1.0	Projection of integer hull 1.0	Projection of integer hull 1.0	Projection of integer hull 1.0	Projection of integer hull 1.0	Projection of integer hull 1.0	Projection of integer hull 1.0	Projection of integer hull 1.0	Projection of integer hull 1.0	Projection of integer hull 1.0	Projection of integer hull 1.0	Projection of integer hull 1.0
polybench-integralized/3mm.merged.chull1_integralized.yml	done	0.067875214	0.06827126700954977	29.970432	0.359253	done	0.03634253	0.03685691300051985	29.773824	0.149292	done	0.0417342	0.04215873200155329	29.937664	0.365906
polybench-integralized/3mm.merged.chull2_integralized.yml	done	0.064734184	0.06512838999333326	30.310400	0.511353	done	0.047671708	0.04809174999536481	29.913088	0.233948	done	0.040363579	0.0407574589989963	30.121984	0.166626
polybench-integralized/3mm.merged.chull3_equivalent.yml	done	0.037317753	0.037697006002417766	29.519872	0.309937	done	0.038541662	0.038987002000794746	29.478912	0.227661	done	0.043214139	0.0445945120009128	29.442048	0.041077
polybench-integralized/3mm.merged.chull4_integralized.yml	done	0.046859247	0.04801533999852836	30.121984	0.344727	done	0.045900127	0.04637142200226663	29.782016	0.177429	done	0.040943925	0.04138955899543362	29.892608	0.288879
polybench-integralized/3mm.merged.chull5_integralized.yml	done	0.05778031	0.05855192500166595	30.478336	0.186035	done	0.043421602	0.04396482900483534	29.945856	0.224426	done	0.040728752	0.041131974998279475	30.113792	0.326843
polybench-integralized/3mm.merged.chull6_equivalent.yml	done	0.044086291	0.04458416299894452	29.519872	0.191772	done	0.05647402	0.057090321999567095	29.515776	0.113037	done	0.046297202	0.04675117599981604	29.507584	0.219360
polybench-integralized/3mm.merged.chull7_integralized.yml	done	0.049060138	0.0495430720038712	30.015488	0.174744	done	0.050668773	0.05111007700179471	29.732864	0.228333	done	0.058838682	0.059360670995374676	29.892608	0.349609
polybench-integralized/3mm.merged.chull8_integralized.yml	done	0.077092425	0.0776580360106891	30.224384	0.572754	done	0.055333985	0.05580210799962515	29.917184	0.226746	done	0.04486415	0.04532373300025938	30.109696	0.189331
polybench-integralized/3mm.merged.chull9_equivalent.yml	done	0.324929876	0.32536559499567375	37.900288	4.800842	done	0.06504829	0.06551765900076134	30.834688	0.325928	done	0.357363868	0.11419299899716862	36.626432	1.708008
polybench-integralized/adi.merged.chull0_equivalent.yml	done	0.0543548	0.05512352100049611	29.540352	0.108948	done	0.056741524	0.057397040000068955	29.437952	0.105591	done	0.047952713	0.048519046998990234	29.716480	0.133362
polybench-integralized/adi.merged.chull10_integralized.yml	done	0.18087114	0.18135780800366774	33.742848	2.406494	done	0.070281423	0.07078412400005618	30.961664	0.389099	done	0.083733066	0.0843320659987512	33.583104	0.757202
polybench-integralized/adi.merged.chull11_equivalent.yml	done	0.316583159	0.3170614359987667	37.273600	4.453552	done	0.063011462	0.06348493800032884	31.006720	0.334778	done	0.312821006	0.1080000209985883	36.192256	1.435364
polybench-integralized/adi.merged.chull12_integralized.yml	done	0.54989284	0.5518877649883507	38.817792	8.440491	done	0.085323311	0.08588588500424521	31.879168	0.493652	done	3.893394022	0.8268624839984113	46.440448	20.617432
polybench-integralized/adi.merged.chull13_equivalent.yml	done	0.049175172	0.049854372002300806	29.515776	0.238098	done	0.06275876	0.06332576199929463	29.470720	0.178772	done	0.107526755	0.10819806899962714	29.474816	0.361023
polybench-integralized/adi.merged.chull14_integralized.yml	done	0.044664456	0.04508293500111904	29.974528	0.176636	done	0.057365033	0.058157437000772916	29.757440	0.270386	done	0.1179638	0.11873661200661445	29.786112	0.361450
polybench-integralized/adi.merged.chull1_integralized.yml	done	0.049575326	0.05009621300268918	30.003200	0.432617	done	0.058356733	0.05905954199988628	29.913088	0.238403	done	0.069534901	0.07006246400123928	29.782016	0.781616
polybench-integralized/adi.merged.chull2_equivalent.yml	done	0.079640545	0.08027931800461374	29.818880	0.102539	done	0.043707134	0.04419534799671965	29.368320	0.141357	done	0.116160216	0.11689016400487162	29.532160	0.248413
polybench-integralized/adi.merged.chull3_equivalent.yml	done	0.037804957	0.03842101299960632	29.519872	0.137756	done	0.045766472	0.04625788099656347	29.556736	0.049500	done	0.045498259	0.04686669399961829	29.556736	0.342407
polybench-integralized/adi.merged.chull4_integralized.yml	done	0.052758904	0.053203799994662404	29.888512	0.208130	done	0.056715411	0.057190739003999624	29.782016	0.204102	done	0.03888019	0.03955246099940268	29.777920	0.054871
polybench-integralized/adi.merged.chull5_equivalent.yml	done	0.0418192	0.04262610099976882	29.622272	0.015808	done	0.076013685	0.07655401800002437	29.462528	0.146851	done	0.035910847	0.036353192997921724	29.564928	0.079407
polybench-integralized/adi.merged.chull6_integralized.yml	done	0.057110953	0.05759357700299006	30.031872	0.322205	done	0.053525483	0.054057334004028235	29.888512	0.108276	done	0.044139581	0.04463396099890815	30.203904	0.309021
polybench-integralized/adi.merged.chull7_equivalent.yml	done	0.038698943	0.03917109400208574	29.552640	0.196167	done	0.033345404	0.033789364999393	29.523968	0	done	0.042662347	0.04317505499784602	29.577216	0.244568
polybench-integralized/adi.merged.chull8_equivalent.yml	done	0.046660703	0.047161601003608666	29.507584	0.171387	done	0.061249937	0.06567234900285257	29.388800	0.216919	done	0.043462417	0.04389172700030031	29.466624	0.233704
polybench-integralized/adi.merged.chull9_integralized.yml	done	0.056825234	0.05781458399724215	29.913088	0.329285	done	0.068360982	0.06909160900249844	29.724672	0.155457	done	0.051805962	0.05245630100398557	29.863936	0.241333
polybench-integralized/atax.merged.chull0_equivalent.yml	done	0.039340113	0.04113382399373222	29.458432	0.215210	done	0.064952803	0.06563050999830011	29.433856	0.143372	done	0.036029717	0.0368181750018266	29.470720	0.165894
polybench-integralized/atax.merged.chull1_equivalent.yml	done	0.043760504	0.044317827007034793	29.650944	0.125000	done	0.043401878	0.04388407499936875	29.388800	0.140564	done	0.04400153	0.04441005900298478	29.552640	0.296021
polybench-integralized/atax.merged.chull2_integralized.yml	done	0.055171305	0.056064564996631816	30.060544	0.442993	done	0.070336633	0.07086031999642728	29.908992	0.174988	done	0.041675825	0.04215242600184865	30.208000	0.162354
polybench-integralized/atax.merged.chull3_equivalent.yml	done	0.04793324	0.04861576399707701	29.519872	0.148560	done	0.054987903	0.055480791997979395	29.429760	0.166687	done	0.035487193	0.036095497001952026	29.540352	0.207642
polybench-integralized/atax.merged.chull4_integralized.yml	done	0.252924191	0.2534319330006838	36.286464	3.250916	done	0.073368675	0.07496814700425602	31.047680	0.312988	done	0.288774836	0.09813063799811061	35.688448	1.325867
polybench-integralized/atax.merged.chull5_equivalent.yml	done	0.039486517	0.03989872999954969	29.458432	0.190430	done	0.065384967	0.0659535379963927	29.634560	0.145691	done	0.036477775	0.036957832002372015	29.548544	0.155029
polybench-integralized/atax.merged.chull6_integralized.yml	done	0.050724737	0.05116215399175417	30.015488	0.320618	done	0.055444615	0.0558903410055791	29.822976	0.198425	done	0.041362788	0.04178654400311643	29.999104	0.339661
polybench-integralized/atax.merged.chull7_equivalent.yml	done	0.041002581	0.04143791399837937	29.519872	0.193237	done	0.044233295	0.044679038001049776	29.437952	0.203247	done	0.037820911	0.03842170599818928	29.495296	0.338684
polybench-integralized/bicg.merged.chull0_equivalent.yml	done	0.039963317	0.04064322399790399	29.470720	0.293396	done	0.060976123	0.06249979200219968	29.392896	0.245483	done	0.086187775	0.08682800899987342	29.491200	0.194397
polybench-integralized/bicg.merged.chull1_integralized.yml	done	0.102987693	0.10411838800064288	30.003200	0.261292	done	0.049632516	0.05014386199763976	29.814784	0.151367	done	0.056790254	0.05782429299870273	29.913088	0.397095
polybench-integralized/bicg.merged.chull2_equivalent.yml	done	0.042026208	0.04246387099556159	29.519872	0.178040	done	0.036772366	0.03746289200353203	29.388800	0.328247	done	0.055800749	0.056649516001925804	29.523968	0.167358
polybench-integralized/bicg.merged.chull3_integralized.yml	done	0.250338394	0.25072130300395656	36.433920	3.524109	done	0.045557759	0.04623535100108711	31.064064	0.494507	done	0.280663867	0.11606587800633861	35.471360	1.076355
polybench-integralized/bicg.merged.chull4_integralized.yml	done	0.276184901	0.277758921001805	36.470784	3.455200	done	0.071848503	0.07234160199732287	31.035392	0.683167	done	0.247850846	0.08541499800048769	35.536896	1.083130
polybench-integralized/bicg.merged.chull5_equivalent.yml	done	0.036845077	0.03742570200120099	29.650944	0.039490	done	0.039301741	0.03976525000325637	29.454336	0.159607	done	0.037059096	0.03759388699836563	29.548544	0.065918
polybench-integralized/bicg.merged.chull6_integralized.yml	done	0.07109013	0.07216303900349885	30.085120	0.314209	done	0.057025203	0.06484562299738172	29.798400	0.779968	done	0.046960706	0.04780882899649441	29.884416	0.254150
polybench-integralized/bicg.merged.chull7_equivalent.yml	done	0.035987982	0.03643828400527127	29.687808	0.180298	done	0.034296941	0.03474343700509053	29.388800	0.149414	done	0.059752025	0.06035388799500652	29.569024	0.166260
polybench-integralized/cholesky.merged.chull0_integralized.yml	done	0.050675944	0.05146715200680774	29.835264	0.221313	done	0.057825509	0.058395649000885896	29.646848	0.102234	done	0.072705352	0.0733845740032848	29.548544	0.194214
polybench-integralized/cholesky.merged.chull1_integralized.yml	done	0.05735747	0.05779936400358565	30.248960	0.432556	done	0.058021255	0.05870169999980135	29.908992	0.213440	done	0.071249376	0.0719542669976363	30.199808	0.175720
polybench-integralized/cholesky.merged.chull2_integralized.yml	done	0.043143355	0.043640834002872	29.782016	0.132324	done	0.054180123	0.05462766699929489	29.519872	0.202332	done	0.041957368	0.0427411150012631	29.581312	0.160400
polybench-integralized/cholesky.merged.chull3_integralized.yml	done	0.163758747	0.16515186299511697	33.505280	2.045654	done	0.072049489	0.07311601300170878	30.679040	0.413086	done	0.095508292	0.09628932700434234	31.789056	0.444763
polybench-integralized/cholesky.merged.chull4_equivalent.yml	done	0.282717787	0.2831701039976906	36.859904	4.046875	done	0.05996148	0.060648366998066194	31.076352	0.319946	done	0.321359877	0.12431267899955856	36.319232	1.299438
polybench-integralized/cholesky.merged.chull5_integralized.yml	done	0.557145989	0.5603438140096841	38.719488	8.486877	done	0.094925479	0.09537765300046885	31.961088	0.466614	done	2.772461144	0.6034986480008229	46.120960	12.349304
polybench-integralized/cholesky.merged.chull6_equivalent.yml	done	0.086038784	0.08726504399965052	29.519872	0.237793	done	0.054553707	0.0550614969979506	29.388800	0.189026	done	0.045756557	0.046256137000455055	29.519872	0.160706
polybench-integralized/cholesky.merged.chull7_integralized.yml	done	0.053843992	0.05429584000376053	29.892608	0.257263	done	0.072512951	0.07303757399495225	29.741056	0.179260	done	0.052086911	0.052525127000990324	29.827072	0.284790
polybench-integralized/correlation.merged.chull0_equivalent.yml	done	0.03510793	0.03545295799267478	29.552640	0.095276	done	0.054524556	0.05500097799813375	29.384704	0.187866	done	0.050632905	0.051165874996513594	29.523968	0.243958
polybench-integralized/correlation.merged.chull10_integralized.yml	done	0.547843984	0.5482588779996149	38.985728	9.115784	done	0.057663164	0.058049234001373406	31.891456	0.571167	done	2.585505578	0.6287596309994115	57.098240	12.671753
polybench-integralized/correlation.merged.chull11_equivalent.yml	done	0.050264848	0.050761850012349896	29.528064	0.186523	done	0.041476908	0.042109423004148994	29.376512	0.247986	done	0.042651199	0.0430410790067981	29.470720	0.172852
polybench-integralized/correlation.merged.chull12_integralized.yml	done	0.050548896	0.05135339898697566	30.048256	0.344360	done	0.046681843	0.04720077499951003	29.765632	0.221130	done	0.03787659	0.038377590994059574	29.929472	0
polybench-integralized/correlation.merged.chull1_integralized.yml	done	0.051373984	0.05297599699406419	30.072832	0.321167	done	0.056238778	0.05676718299946515	29.913088	0.238708	done	0.063218144	0.06377228799829027	29.954048	0.129456
polybench-integralized/correlation.merged.chull2_integralized.yml	done	0.057880296	0.05850145600561518	30.240768	0.489502	done	0.049562913	0.04995319800218567	30.044160	0.294678	done	0.066078073	0.06661360400175909	30.023680	0.238464
polybench-integralized/correlation.merged.chull3_integralized.yml	done	0.050923994	0.051309289992786944	30.175232	0.211914	done	0.055153431	0.05614971300383331	29.782016	0.243774	done	0.047344802	0.0477732540020952	29.773824	0.161499
polybench-integralized/correlation.merged.chull4_integralized.yml	done	0.088150715	0.08867434899730142	31.584256	0.842102	done	0.057701225	0.05823376899934374	30.437376	0.306274	done	0.060307124	0.060797046004154254	30.613504	0.227539
polybench-integralized/correlation.merged.chull5_equivalent.yml	done	0.042968705	0.04340803099330515	29.523968	0.140137	done	0.043206031	0.04367007900145836	29.474816	0.172974	done	0.052543725	0.053004790999693796	29.659136	0.211243
polybench-integralized/correlation.merged.chull6_integralized.yml	done	0.056199239	0.05668301299738232	29.745152	0.257751	done	0.040313245	0.04121118199691409	29.650944	0.185669	done	0.045764464	0.04623308799637016	29.609984	0.190369
polybench-integralized/correlation.merged.chull7_equivalent.yml	done	0.051085878	0.05161524699360598	29.536256	0.255432	done	0.043533588	0.04403266699955566	29.478912	0.221924	done	0.057688809	0.058237370001734234	29.581312	0.084167
polybench-integralized/correlation.merged.chull8_integralized.yml	done	0.074344568	0.07482718200481031	30.052352	0.342773	done	0.046983621	0.04744453700550366	29.839360	0.223938	done	0.08075628	0.0812972549974802	29.945856	0.263367
polybench-integralized/correlation.merged.chull9_equivalent.yml	done	0.30187343	0.3024567270040279	37.761024	4.596008	done	0.068900963	0.07018908300233306	30.908416	0.364075	done	0.349351246	0.1330708770037745	36.315136	1.714905
polybench-integralized/covariance.merged.chull0_equivalent.yml	done	0.053279783	0.054420999993453734	29.650944	0.231445	done	0.06097003	0.06190363300265744	29.446144	0.177063	done	0.039384364	0.040449202999297995	29.552640	0.017029
polybench-integralized/covariance.merged.chull10_integralized.yml	done	0.045109577	0.04566537401115056	29.843456	0.268250	done	0.071253593	0.07181220500206109	29.679616	0.186462	done	0.038247883	0.03872268000122858	29.855744	0.286560
polybench-integralized/covariance.merged.chull1_integralized.yml	done	0.051020068	0.051473942992743105	30.089216	0.318909	done	0.048999627	0.04944193799747154	29.908992	0.275208	done	0.053043873	0.05351007200079039	29.978624	0.238892
polybench-integralized/covariance.merged.chull2_integralized.yml	done	0.098657236	0.09923675798927434	30.306304	0.527283	done	0.085413038	0.0867895889969077	30.052352	0.283752	done	0.039812079	0.04022551199886948	29.945856	0.261353
polybench-integralized/covariance.merged.chull3_equivalent.yml	done	0.056886761	0.057459420000668615	29.474816	0.264832	done	0.051733633	0.052249733002099674	29.409280	0.199707	done	0.04932378	0.04980413199518807	29.466624	0.203979
polybench-integralized/covariance.merged.chull4_integralized.yml	done	0.052986272	0.05345791998843197	30.101504	0.379700	done	0.03676915	0.03715590499632526	29.954048	0.292603	done	0.054578349	0.05510379599581938	29.995008	0.152100
polybench-integralized/covariance.merged.chull5_equivalent.yml	done	0.053441742	0.053886925990809686	29.650944	0.151672	done	0.049250366	0.050920852998388	29.519872	0.129578	done	0.03991426	0.04042071099684108	29.483008	0.149353
polybench-integralized/covariance.merged.chull6_integralized.yml	done	0.046632489	0.04707751599198673	30.044160	0.150940	done	0.064833895	0.06528011000045808	29.855744	0.149963	done	0.04788255	0.04836670700024115	29.888512	0.200317
polybench-integralized/covariance.merged.chull7_equivalent.yml	done	0.312417524	0.31287809800414834	37.494784	4.300842	done	0.058498158	0.059062280000944156	30.978048	0.327454	done	0.360719837	0.1303584029956255	36.442112	1.526306
polybench-integralized/covariance.merged.chull8_integralized.yml	done	0.568001764	0.5711155960016185	38.944768	8.562195	done	0.07607597	0.07657124099932844	31.928320	0.490295	done	2.412883862	0.5827998250024393	56.979456	12.164185
polybench-integralized/covariance.merged.chull9_equivalent.yml	done	0.081358424	0.08240807500260416	29.474816	0.296631	done	0.045388979	0.04586767799628433	29.392896	0.077698	done	0.06243277	0.06313481899996987	29.609984	0.084961
polybench-integralized/doitgen.merged.chull0_equivalent.yml	done	0.045563842	0.04639601000235416	29.433856	0.206848	done	0.065807908	0.06638591799855931	29.470720	0.144470	done	0.045935295	0.04663590100244619	29.560832	0.154663
polybench-integralized/doitgen.merged.chull10_equivalent.yml	done	0.045048243	0.0455069640011061	29.446144	0.218750	done	0.058675891	0.06031658300344134	29.425664	0.137939	done	0.035898149	0.036457695001445245	29.462528	0.270813
polybench-integralized/doitgen.merged.chull11_integralized.yml	done	0.051780941	0.052258883995818906	30.175232	0.413757	done	0.057980889	0.05849315600062255	29.876224	0.200989	done	0.066293504	0.06682233400351834	29.913088	0.252258
polybench-integralized/doitgen.merged.chull12_integralized.yml	done	0.059193032	0.059660483995685354	30.228480	0.574341	done	0.079338795	0.0799074370006565	29.990912	0.207458	done	0.054037211	0.05444779899698915	30.175232	0.260071
polybench-integralized/doitgen.merged.chull1_equivalent.yml	done	0.054055203	0.06110624900611583	29.523968	0	done	0.060566587	0.06118764100392582	29.544448	0.109802	done	0.046279217	0.047061079996638	29.446144	0.192200
polybench-integralized/doitgen.merged.chull2_integralized.yml	done	0.056927886	0.06273683000472374	29.966336	0	done	0.063863338	0.06455281600210583	29.827072	0.071777	done	0.063606732	0.06411141499847872	29.913088	0.242737
polybench-integralized/doitgen.merged.chull3_integralized.yml	done	0.085643155	0.1030885469954228	30.474240	2.349304	done	0.082241574	0.08277408899448346	30.081024	0.223633	done	0.051632556	0.05208852900250349	30.523392	0.247620
polybench-integralized/doitgen.merged.chull4_integralized.yml	done	0.101851555	0.10468078499252442	30.584832	0.348877	done	0.067336012	0.06792169600521447	30.126080	0.185608	done	0.054761579	0.055270336000830866	30.437376	0.277283
polybench-integralized/doitgen.merged.chull5_equivalent.yml	done	0.508954857	0.5206600629899185	37.117952	9.514099	done	0.066761895	0.06726586999866413	31.092736	0.310913	done	0.293796909	0.11923457899683854	36.151296	1.265625
polybench-integralized/doitgen.merged.chull6_integralized.yml	done	0.854507218	0.855018365997239	38.944768	14.197876	done	0.068397199	0.06884490299853496	32.059392	0.466125	done	0.484911215	0.15678622700215783	38.862848	1.961609
