tool	Projection of integer hull 1.0	Projection of integer hull 1.0	Projection of integer hull 1.0	Projection of integer hull 1.0	Projection of integer hull 1.0	Projection of integer hull 1.0	Projection of integer hull 1.0	Projection of integer hull 1.0	Projection of integer hull 1.0	Projection of integer hull 1.0	Projection of integer hull 1.0	Projection of integer hull 1.0	Projection of integer hull 1.0	Projection of integer hull 1.0	Projection of integer hull 1.0
polybench-integralized/2mm.merged.chull2_integralized.yml	done	0.070571939	0.07106223300070269	30.109696	0.290283	done	0.069400585	0.07002508699952159	30.236672	0.230957	done	0.044798527	0.04527013099868782	30.441472	0.313171
polybench-integralized/2mm.merged.chull3_equivalent.yml	done	0.060127426	0.06072792499981006	29.519872	0.185486	done	0.041204394	0.041771495998546015	29.782016	0.039612	done	0.050605859	0.05114368100112188	29.519872	0.178955
polybench-integralized/2mm.merged.chull4_integralized.yml	done	0.058331	0.05894025200177566	29.908992	0.118469	done	0.052280066	0.05295724200186669	30.117888	0.173035	done	0.049173459	0.049672113000269746	30.175232	0.303162
polybench-integralized/2mm.merged.chull5_integralized.yml	done	0.061616592	0.06230334100109758	30.048256	0.249390	done	0.060369971	0.06084009099868126	30.351360	0.475769	done	0.044879396	0.04535938399931183	30.449664	0.311707
polybench-integralized/2mm.merged.chull6_equivalent.yml	done	0.073945459	0.07443548399896827	31.227904	0.361816	done	0.401227643	0.12976949299991247	36.835328	2.196350	done	0.512859601	0.1633196830007364	40.763392	2.580872
polybench-integralized/2mm.merged.chull7_integralized.yml	done	0.069224305	0.06977152800027397	32.141312	0.392761	done	4.495486864	1.0437562389997765	99.532800	24.831665	done	5.104150158	1.4051650950023031	101.937152	30.991699
polybench-integralized/2mm.merged.chull8_equivalent.yml	done	0.044252446	0.044737576998159057	29.556736	0.137085	done	0.078178094	0.07881769200321287	29.540352	0.322998	done	0.077154215	0.07772931799991056	29.458432	0.271240
polybench-integralized/2mm.merged.chull9_integralized.yml	done	0.038567696	0.039027209000778385	29.913088	0.110596	done	0.064198022	0.0647446030015999	30.175232	0.238831	done	0.040748157	0.04136957800074015	30.314496	0.083740
polybench-integralized/3mm.merged.chull0_equivalent.yml	done	0.038005214	0.03855159600061597	29.388800	0.174438	done	0.036528277	0.03697572199962451	29.519872	0.174255	done	0.035219728	0.03570946699983324	29.564928	0.233948
polybench-integralized/3mm.merged.chull10_integralized.yml	done	0.079228831	0.079727645003004	32.215040	0.503296	done	3.612050977	0.8686098610014596	99.807232	17.645203	done	5.195362181	1.4110414380011207	101.928960	30.097595
polybench-integralized/3mm.merged.chull11_equivalent.yml	done	0.061489208	0.06206401300005382	29.556736	0.131836	done	0.03192477	0.03236908699909691	29.646848	0.155151	done	0.047034035	0.04749541500132182	29.483008	0.233521
polybench-integralized/3mm.merged.chull12_integralized.yml	done	0.04539289	0.04597531100080232	29.777920	0.122009	done	0.044741331	0.04513818100167555	30.068736	0.250732	done	0.043492882	0.04391564700199524	30.134272	0.220093
polybench-integralized/3mm.merged.chull13_equivalent.yml	done	0.051865762	0.05245619100242038	29.528064	0.090027	done	0.040431243	0.04087963699930697	29.650944	0.040527	done	0.041573133	0.042263066996383714	29.675520	0.205688
polybench-integralized/3mm.merged.chull14_integralized.yml	done	0.060842401	0.06144046099871048	29.782016	0.197693	done	0.082354267	0.08291180699961842	30.212096	0.212646	done	0.041775962	0.042262762999598635	30.306304	0.018250
polybench-integralized/3mm.merged.chull15_equivalent.yml	done	0.04589766	0.046514255001966376	29.470720	0.143250	done	0.055632953	0.05639266100115492	29.446144	0.182007	done	0.034825233	0.0352443330011738	29.474816	0.206177
polybench-integralized/3mm.merged.chull16_integralized.yml	done	0.055732983	0.05624671300029149	29.917184	0.175232	done	0.07561814	0.07626052900013747	30.277632	0.159485	done	0.051696207	0.05214500700094504	30.306304	0.194092
polybench-integralized/3mm.merged.chull17_equivalent.yml	done	0.042690493	0.04317089599862811	29.388800	0.163452	done	0.033331771	0.033701279000524664	29.593600	0.308411	done	0.045760415	0.04626238499986357	29.650944	0.188538
polybench-integralized/3mm.merged.chull18_integralized.yml	done	0.072169421	0.07277905900264159	29.822976	0.179504	done	0.042268658	0.0427517899988743	30.105600	0.212341	done	0.055336387	0.05606370100213098	30.322688	0.223633
polybench-integralized/3mm.merged.chull1_integralized.yml	done	0.061661697	0.06230259199946886	29.773824	0.121277	done	0.037287823	0.03771902900189161	30.175232	0.035095	done	0.04087192	0.04211496000061743	30.138368	0.279236
polybench-integralized/3mm.merged.chull2_integralized.yml	done	0.064201581	0.06485894800061942	30.056448	0.273438	done	0.049853141	0.050414817000273615	30.437376	0.354553	done	0.044369025	0.04597123599887709	30.445568	0.402222
polybench-integralized/3mm.merged.chull3_equivalent.yml	done	0.055240051	0.05576470699816127	29.388800	0.178040	done	0.067687886	0.06836369200027548	29.458432	0.149536	done	0.036194845	0.0366018710010394	29.650944	0.020264
polybench-integralized/3mm.merged.chull4_integralized.yml	done	0.053670604	0.05423757199969259	29.745152	0.153992	done	0.039599043	0.03999914800078841	30.175232	0.205383	done	0.040037005	0.04062468399934005	30.216192	0.278259
polybench-integralized/3mm.merged.chull5_integralized.yml	done	0.069415844	0.07000777699795435	30.044160	0.282715	done	0.065413591	0.06600548300048104	30.273536	0.189880	done	0.05977918	0.061070818999724	30.572544	0.203674
polybench-integralized/3mm.merged.chull6_equivalent.yml	done	0.049198524	0.04971640800067689	29.388800	0.187256	done	0.035772813	0.0361947829987912	29.491200	0.127808	done	0.034777167	0.036623839998355834	29.466624	0.256287
polybench-integralized/3mm.merged.chull7_integralized.yml	done	0.03790437	0.03836250899985316	29.782016	0.200745	done	0.039667775	0.04010543000185862	30.175232	0.346558	done	0.042555397	0.04352978899987647	30.228480	0.394409
polybench-integralized/3mm.merged.chull8_integralized.yml	done	0.084937446	0.08558756700222148	30.044160	0.222595	done	0.064271497	0.06480248500156449	30.306304	0.239014	done	0.058190163	0.05869561200233875	30.437376	0.388123
polybench-integralized/3mm.merged.chull9_equivalent.yml	done	0.057897172	0.05847825700038811	31.014912	0.344116	done	0.344257331	0.12566486099967733	36.810752	1.429626	done	0.77575882	0.21026635300222551	41.025536	4.112183
polybench-integralized/adi.merged.chull0_equivalent.yml	done	0.066780907	0.06745424999826355	29.519872	0.131470	done	0.068070755	0.06865465999726439	29.462528	0.211609	done	0.045295999	0.04577504100234364	29.519872	0.230713
polybench-integralized/adi.merged.chull10_integralized.yml	done	0.068981098	0.06954492300064885	31.092736	0.374695	done	0.075852578	0.07634972899904824	33.603584	0.711670	done	0.101406795	0.10188363500128617	33.845248	1.028870
polybench-integralized/adi.merged.chull11_equivalent.yml	done	0.072208936	0.07286630499947933	31.223808	0.363037	done	0.336202037	0.14706005900006858	35.938304	1.341614	done	0.495065121	0.15059489799750736	39.739392	2.634827
polybench-integralized/adi.merged.chull12_integralized.yml	done	0.085475521	0.08595635299934656	32.272384	0.362366	done	2.984784569	0.6496402330012643	46.907392	12.994873	done	4.188683555	1.128333749002195	55.111680	24.429199
polybench-integralized/adi.merged.chull13_equivalent.yml	done	0.05769383	0.05818373699730728	29.372416	0.205505	done	0.063155124	0.06363620000047376	29.642752	0.316589	done	0.08598571	0.08807795100074145	29.536256	0.263428
polybench-integralized/adi.merged.chull14_integralized.yml	done	0.04415878	0.044907497001986485	29.728768	0.229553	done	0.033351644	0.03377664100116817	29.995008	0.232544	done	0.054107992	0.05458240599909914	30.138368	0.173706
polybench-integralized/adi.merged.chull1_integralized.yml	done	0.079510815	0.08008122300088871	30.134272	0.280396	done	0.035498308	0.03582146400003694	30.109696	0.490723	done	0.046858841	0.04729503499765997	30.175232	0.092285
polybench-integralized/adi.merged.chull2_equivalent.yml	done	0.050855909	0.051372615998843685	29.478912	0.152161	done	0.072340698	0.07298594700114336	29.585408	0.195984	done	0.041028144	0.04182295999999042	29.650944	0.242981
polybench-integralized/adi.merged.chull3_equivalent.yml	done	0.048872641	0.049344997001753654	29.388800	0.190796	done	0.038372382	0.03879980100100511	29.470720	0.220520	done	0.045475849	0.046020082001632545	29.466624	0.258972
polybench-integralized/adi.merged.chull4_integralized.yml	done	0.067373756	0.06795007999971858	29.782016	0.206665	done	0.053552534	0.05410845200094627	29.941760	0.223267	done	0.044477625	0.04489496799942572	30.040064	0.305725
polybench-integralized/adi.merged.chull5_equivalent.yml	done	0.034104097	0.03449851400000625	29.454336	0	done	0.045239864	0.0457038989989087	29.650944	0.118042	done	0.051133367	0.05178335099844844	29.687808	0.081421
polybench-integralized/adi.merged.chull6_integralized.yml	done	0.047668378	0.04913798599955044	29.769728	0.198120	done	0.0571311	0.057637150999653386	30.175232	0.229248	done	0.054145761	0.054631893002806464	30.240768	0.246887
polybench-integralized/adi.merged.chull7_equivalent.yml	done	0.063616745	0.06414503500127466	29.388800	0.172363	done	0.05954224	0.06003446499744314	29.577216	0.168701	done	0.043692069	0.04408704800152918	29.593600	0
polybench-integralized/adi.merged.chull8_equivalent.yml	done	0.049969234	0.05046742799822823	29.392896	0.147278	done	0.054333234	0.0547547409987601	29.519872	0.223572	done	0.046170392	0.046756159001233755	29.569024	0.173340
polybench-integralized/adi.merged.chull9_integralized.yml	done	0.051830208	0.052359386998432456	29.757440	0.177124	done	0.053007757	0.05340231199807022	30.117888	0.250549	done	0.046382152	0.0475514080026187	30.126080	0.300842
polybench-integralized/atax.merged.chull0_equivalent.yml	done	0.040370772	0.040802450999763096	29.388800	0.191040	done	0.072372228	0.07297762000234798	29.630464	0.128601	done	0.04176012	0.04253834600240225	29.638656	0.291443
polybench-integralized/atax.merged.chull1_equivalent.yml	done	0.035624477	0.03607153200209723	29.396992	0.134705	done	0.048893556	0.04939528000249993	29.519872	0.194946	done	0.053716688	0.05468600800304557	29.483008	0.273193
polybench-integralized/atax.merged.chull2_integralized.yml	done	0.057689979	0.05828032300269115	29.888512	0.250671	done	0.053031164	0.05348320199846057	30.187520	0.306763	done	0.042641989	0.04373760599992238	30.208000	0.373108
polybench-integralized/atax.merged.chull3_equivalent.yml	done	0.038816474	0.03924548900249647	29.519872	0.247253	done	0.042260766	0.04327724899849272	29.560832	0.159363	done	0.035181155	0.036141104999842355	29.474816	0.216125
polybench-integralized/atax.merged.chull4_integralized.yml	done	0.071687118	0.07237848300064798	30.863360	0.291687	done	0.440001971	0.13906161400154815	35.586048	2.015198	done	0.447875304	0.14922782500070753	39.620608	2.410461
polybench-integralized/atax.merged.chull5_equivalent.yml	done	0.045135777	0.04563411700291908	29.388800	0.183533	done	0.052801693	0.05330296600004658	29.454336	0.188965	done	0.034295626	0.03474713100149529	29.569024	0.132690
polybench-integralized/atax.merged.chull6_integralized.yml	done	0.052654064	0.053118447998713236	29.863936	0.213013	done	0.036608992	0.037006808997830376	30.171136	0.368469	done	0.05004913	0.050651640001888154	30.175232	0.383179
polybench-integralized/atax.merged.chull7_equivalent.yml	done	0.03549449	0.0359559780008567	29.515776	0.180786	done	0.031813028	0.0322657930009882	29.519872	0.311096	done	0.0423445	0.043487397000717465	29.454336	0.293518
polybench-integralized/bicg.merged.chull0_equivalent.yml	done	0.035779807	0.036223809998773504	29.474816	0.221680	done	0.033107615	0.03363355900000897	29.523968	0.077271	done	0.035275624	0.035706449998542666	29.528064	0
polybench-integralized/bicg.merged.chull1_integralized.yml	done	0.074247691	0.074827690001257	29.913088	0.213440	done	0.04008235	0.040485150002496084	30.187520	0.203918	done	0.042602567	0.04305923400170286	30.138368	0.163330
polybench-integralized/bicg.merged.chull2_equivalent.yml	done	0.036122923	0.036528399999951944	29.552640	0.059692	done	0.032840494	0.03333320999809075	29.523968	0.037659	done	0.037979321	0.03857873399829259	29.622272	0.170898
polybench-integralized/bicg.merged.chull3_integralized.yml	done	0.046859927	0.04745358700165525	30.957568	0.438293	done	0.239166673	0.08740314999886323	35.549184	1.293152	done	0.607096541	0.17098667900063447	39.755776	3.127380
polybench-integralized/bicg.merged.chull4_integralized.yml	done	0.074232358	0.07473024299906683	30.961664	0.296936	done	0.254644731	0.10264970199932577	35.557376	1.180786	done	0.483266413	0.1614405589971284	39.485440	2.441406
polybench-integralized/bicg.merged.chull5_equivalent.yml	done	0.059813413	0.06035657499887748	29.450240	0.116089	done	0.037330906	0.037799592999363085	29.442048	0.258423	done	0.03484637	0.0352276300000085	29.638656	0.129700
polybench-integralized/bicg.merged.chull6_integralized.yml	done	0.050057483	0.05061590900004376	29.949952	0.151550	done	0.045586132	0.04604305700195255	30.097408	0.280151	done	0.061149571	0.06192153599840822	30.220288	0.282532
polybench-integralized/bicg.merged.chull7_equivalent.yml	done	0.0645996	0.06521858600171981	29.388800	0.186584	done	0.0353058	0.03583575100128655	29.528064	0.390808	done	0.036783265	0.03751336399727734	29.556736	0.270996
polybench-integralized/cholesky.merged.chull0_integralized.yml	done	0.037743261	0.03813176699986798	29.519872	0.008728	done	0.062838765	0.06341464800061658	29.548544	0.174561	done	0.042174446	0.042747144998429576	29.708288	0.249939
polybench-integralized/cholesky.merged.chull1_integralized.yml	done	0.071923772	0.07247864099917933	29.990912	0.154907	done	0.043075062	0.04353464000087115	30.285824	0.462280	done	0.062330544	0.06276892599998973	30.306304	0.355042
polybench-integralized/cholesky.merged.chull2_integralized.yml	done	0.064983887	0.06569842199678533	29.519872	0.168823	done	0.038821148	0.03919633099940256	29.700096	0.109741	done	0.03729233	0.03780402799748117	29.589504	0.082458
polybench-integralized/cholesky.merged.chull3_integralized.yml	done	0.054927575	0.05540283300069859	30.654464	0.348999	done	0.056057064	0.05651414599924465	31.752192	0.318054	done	0.075683913	0.07628300000214949	32.010240	0.592957
polybench-integralized/cholesky.merged.chull4_equivalent.yml	done	0.050785359	0.051172794999729376	31.272960	0.222107	done	0.283111222	0.09540441900026053	35.876864	1.363892	done	0.576645972	0.16979994400026044	39.673856	2.806824
polybench-integralized/cholesky.merged.chull5_integralized.yml	done	0.112749748	0.1134551620016282	32.141312	0.457581	done	3.284379431	0.7203216239977337	47.067136	15.549255	done	4.252710946	1.1224127679997764	55.255040	24.477173
polybench-integralized/cholesky.merged.chull6_equivalent.yml	done	0.05098519	0.05155362100049388	29.556736	0.098267	done	0.054981343	0.05548928400094155	29.478912	0.206482	done	0.050910567	0.052375929000845645	29.519872	0.236206
polybench-integralized/cholesky.merged.chull7_integralized.yml	done	0.060087621	0.060632950997387525	29.782016	0.214966	done	0.04012936	0.04053918399949907	29.970432	0.167236	done	0.043786984	0.044970827002543956	30.044160	0.293518
polybench-integralized/correlation.merged.chull0_equivalent.yml	done	0.06859697	0.06914455900187022	29.409280	0.151855	done	0.035721746	0.03623862000313238	29.511680	0.177307	done	0.053689454	0.05471708600089187	29.573120	0.242065
polybench-integralized/correlation.merged.chull10_integralized.yml	done	0.065580481	0.06602560100145638	32.403456	0.458313	done	2.965579488	0.6721939959970769	56.643584	14.305054	done	3.679890734	1.0192902859998867	65.953792	22.277222
polybench-integralized/correlation.merged.chull11_equivalent.yml	done	0.041166098	0.041651240000646794	29.519872	0.067383	done	0.06620826	0.06710216700230376	29.519872	0.318909	done	0.090269617	0.09081464100017911	29.597696	0.237976
polybench-integralized/correlation.merged.chull12_integralized.yml	done	0.047394798	0.04797711200080812	29.917184	0.098389	done	0.04429454	0.04469749400232104	30.085120	0.461060	done	0.042911723	0.04332987499947194	30.208000	0.323364
polybench-integralized/correlation.merged.chull1_integralized.yml	done	0.064006905	0.06455753900081618	30.113792	0.204224	done	0.038861343	0.0392877190024592	30.113792	0.155762	done	0.047633273	0.04881937600293895	30.191616	0.311951
polybench-integralized/correlation.merged.chull2_integralized.yml	done	0.065877954	0.06635329699929571	30.101504	0.298706	done	0.06723094	0.06782692300112103	30.175232	0.230652	done	0.044876351	0.045387584999843966	30.306304	0.285645
polybench-integralized/correlation.merged.chull3_integralized.yml	done	0.038243515	0.03879286499795853	29.782016	0.194885	done	0.056130562	0.056634567998116836	29.863936	0.169434	done	0.039785199	0.0408563819983101	29.913088	0.262329
polybench-integralized/correlation.merged.chull4_integralized.yml	done	0.068793183	0.06931308699859073	30.367744	0.346130	done	0.072021794	0.07253936899724067	30.568448	0.176147	done	0.050434859	0.0508704489984666	30.752768	0.324463
polybench-integralized/correlation.merged.chull5_equivalent.yml	done	0.042598799	0.04305946700333152	29.519872	0.164734	done	0.077679021	0.078288339998835	29.519872	0.167786	done	0.037377881	0.03780702500080224	29.597696	0.066101
polybench-integralized/correlation.merged.chull6_integralized.yml	done	0.041102567	0.04154527300124755	29.650944	0.184937	done	0.033695915	0.03410453900141874	29.650944	0.164246	done	0.041537492	0.04197327699876041	29.675520	0.266602
polybench-integralized/correlation.merged.chull7_equivalent.yml	done	0.049417952	0.050128171998949256	29.388800	0.200989	done	0.043781447	0.04422246999820345	29.523968	0.230164	done	0.046785039	0.04885563000061666	29.466624	0
polybench-integralized/correlation.merged.chull8_integralized.yml	done	0.06752643	0.06800393299999996	29.827072	0.134399	done	0.066036733	0.06669994199910434	30.175232	0.206177	done	0.118107582	0.1219653650005057	30.175232	0.310303
polybench-integralized/correlation.merged.chull9_equivalent.yml	done	0.070815314	0.07144185500146705	31.096832	0.331482	done	0.357891815	0.15668431100129965	36.282368	1.329163	done	0.493747869	0.162588405997667	40.026112	2.683289
polybench-integralized/covariance.merged.chull0_equivalent.yml	done	0.061318235	0.06186682899715379	29.425664	0.107300	done	0.04929293	0.049767796001106035	29.519872	0.168274	done	0.038989647	0.039421638000931125	29.573120	0.189758
polybench-integralized/covariance.merged.chull10_integralized.yml	done	0.051525831	0.05197578799925395	29.790208	0.213074	done	0.064132855	0.06465089300036198	30.072832	0.222290	done	0.048890374	0.049448910998762585	29.995008	0.073547
polybench-integralized/covariance.merged.chull1_integralized.yml	done	0.049039694	0.04950575299881166	29.917184	0.332642	done	0.058246228	0.06308098600129597	30.269440	0.257935	done	0.04433362	0.04509781500019017	30.162944	0.378052
polybench-integralized/covariance.merged.chull2_integralized.yml	done	0.059893558	0.06041273899973021	30.048256	0.319031	done	0.065257563	0.06579587599844672	30.175232	0.259644	done	0.071305282	0.07188977300029364	30.330880	0.351990
polybench-integralized/covariance.merged.chull3_equivalent.yml	done	0.044326986	0.04482562399789458	29.442048	0.199768	done	0.052493975	0.052995034002378816	29.519872	0.159119	done	0.043775303	0.04482126799848629	29.466624	0.283569
polybench-integralized/covariance.merged.chull4_integralized.yml	done	0.056217646	0.0565984170025331	29.892608	0.260803	done	0.07039092	0.0709721070015803	30.068736	0.297729	done	0.041021227	0.04161010399911902	30.298112	0.140137
polybench-integralized/covariance.merged.chull5_equivalent.yml	done	0.050668695	0.05114015800063498	29.388800	0.144836	done	0.053281845	0.053720847001386574	29.483008	0.186279	done	0.047345453	0.04810620300122537	29.634560	0.144958
polybench-integralized/covariance.merged.chull6_integralized.yml	done	0.054802924	0.05527712399998563	29.782016	0.142151	done	0.06027997	0.060781571999541484	30.175232	0.228760	done	0.045407479	0.04585724900243804	30.183424	0.263000
polybench-integralized/covariance.merged.chull7_equivalent.yml	done	0.055670516	0.05622069899982307	31.174656	0.255981	done	0.317888081	0.11700358000234701	36.356096	1.337341	done	0.544729242	0.16496296600234928	40.157184	2.835754
polybench-integralized/covariance.merged.chull8_integralized.yml	done	0.077460605	0.07790221699906397	32.350208	0.406250	done	2.393330884	0.605902237999544	56.741888	11.085510	done	3.702493605	1.0370015509979567	65.630208	22.537415
polybench-integralized/covariance.merged.chull9_equivalent.yml	done	0.055341383	0.05590244199993322	29.483008	0.182251	done	0.056628941	0.05713957299667527	29.532160	0.185242	done	0.03880353	0.03922262299965951	29.532160	0.120239
polybench-integralized/doitgen.merged.chull0_equivalent.yml	done	0.058477585	0.059064659999421565	29.515776	0.137756	done	0.038365474	0.03872085699913441	29.454336	0.134583	done	0.04263642	0.043926098998781526	29.523968	0.273315
polybench-integralized/doitgen.merged.chull10_equivalent.yml	done	0.051860781	0.05573336800080142	29.437952	0.202271	done	0.056409677	0.05698857999959728	29.511680	0.175110	done	0.042641033	0.0438391479983693	29.589504	0.270752
polybench-integralized/doitgen.merged.chull11_integralized.yml	done	0.068081932	0.06862783000178752	29.913088	0.198547	done	0.05030491	0.050761246002366534	30.130176	0.428528	done	0.041717288	0.04216588000053889	30.171136	0.388428
polybench-integralized/doitgen.merged.chull12_integralized.yml	done	0.061837928	0.06231769199803239	29.974528	0.279175	done	0.045505416	0.0460218359985447	30.265344	0.183350	done	0.052380009	0.052838354000414256	30.384128	0.344727
polybench-integralized/doitgen.merged.chull1_equivalent.yml	done	0.050079801	0.05058947199722752	29.519872	0.147888	done	0.034914077	0.03534692399989581	29.544448	0.218384	done	0.035961483	0.03641277200222248	29.519872	0.129639
polybench-integralized/doitgen.merged.chull2_integralized.yml	done	0.055485433	0.05602474199986318	29.786112	0.142212	done	0.039640241	0.04010302999813575	30.015488	0.363647	done	0.051905244	0.05236629300270579	30.011392	0.247620
polybench-integralized/doitgen.merged.chull3_integralized.yml	done	0.064950091	0.06548484299855772	30.175232	0.292053	done	0.041543068	0.04192965800029924	30.642176	0.486572	done	0.049681416	0.05015004700180725	30.662656	0.540161
polybench-integralized/doitgen.merged.chull4_integralized.yml	done	0.077804787	0.07834672599710757	30.306304	0.186523	done	0.04387402	0.04431546400155639	30.519296	0.344360	done	0.045494356	0.0460207280011673	30.601216	0.130066
polybench-integralized/doitgen.merged.chull5_equivalent.yml	done	0.073481259	0.07393808200140484	31.334400	0.304932	done	0.292862782	0.12726719900092576	35.876864	1.116882	done	0.592812422	0.18331321599907824	39.776256	3.948242
polybench-integralized/doitgen.merged.chull6_integralized.yml	done	0.077364114	0.07785896100176615	31.571968	0.363831	done	0.49722409	0.15392106399667682	38.989824	2.230225	done	0.737867719	0.29678897799749393	44.101632	3.776794
polybench-integralized/doitgen.merged.chull7_integralized.yml	done	0.099637231	0.10012158300014562	32.403456	0.783813	done	0.461902419	0.1510695310025767	39.280640	2.047913	done	0.842354897	0.3129619890023605	46.919680	5.044922
polybench-integralized/doitgen.merged.chull8_equivalent.yml	done	0.051413803	0.05200160299864365	29.388800	0.165100	done	0.040559404	0.0409970879991306	29.544448	0.200623	done	0.110255269	0.11345705699932296	29.573120	0.241821
